Duration,Src_Bytes,Dest_Bytes,Class
-2.3026,5.5259,7.3976,0
-2.3026,5.5057,7.0734,0
-2.3026,5.5219,5.9715,0
-2.3026,5.5456,10.671,0
-2.3026,5.0695,5.8496,0
-2.3026,5.4429,8.3292,0
-2.3026,5.4298,5.9867,0
-2.3026,5.4342,6.7512,0
-2.3026,5.7141,9.1309,0
-2.3026,5.7272,5.8892,0
-2.3026,5.7304,5.9664,0
-2.3026,5.7272,6.5877,0
-2.3026,5.4031,7.0554,0
-2.3026,5.5259,6.0066,0
-2.3026,5.3941,6.7489,0
-2.3026,5.3284,6.691,0
-2.3026,5.3332,6.412,0
-2.3026,5.4769,7.105,0
-2.3026,5.4385,7.1938,0
-2.3026,5.4385,6.4283,0
-2.3026,5.4643,7.0734,0
-2.3026,5.1422,8.1462,0
-2.3026,4.9979,9.8133,0
-2.3026,5.3941,6.0066,0
-2.3026,5.4031,7.0554,0
-2.3026,5.4121,5.6528,0
-2.3026,5.4515,6.1161,0
-2.3026,5.4298,5.9138,0
-2.3026,5.4121,8.0953,0
-2.3026,5.4685,7.7597,0
-2.3026,5.4472,9.6112,0
-2.3026,5.46,7.8305,0
-2.3026,5.4727,8.869,0
-2.3026,5.5179,7.278,0
-2.3026,5.3941,5.9138,0
-2.3026,5.4298,8.9002,0
-2.3026,5.4385,5.6528,0
-2.3026,5.4254,7.0194,0
-2.3026,5.338,8.8525,0
-2.3026,5.338,8.8527,0
-2.3026,5.4472,5.9138,0
-2.3026,5.4852,7.3448,0
-2.3026,5.4811,6.0066,0
-2.3026,5.4769,7.8466,0
-2.3026,5.7304,7.0554,0
-2.3026,5.7497,8.7942,0
-2.3026,5.7433,8.5753,0
-2.3026,5.7239,6.0066,0
-2.3026,5.7624,7.7254,0
-2.3026,5.4165,7.6163,0
-2.3026,5.4894,5.7008,0
-2.3026,5.5611,8.9002,0
-2.3026,5.4935,8.9002,0
-2.3026,5.4557,7.523,0
-2.3026,5.5219,8.0653,0
-2.3026,5.46,5.7872,0
-2.3026,5.4557,7.8124,0
-2.3026,4.9979,9.8133,0
-2.3026,5.4811,7.3113,0
-2.3026,5.4727,9.0658,0
-2.3026,5.7529,6.4087,0
-2.3026,5.7401,5.6387,0
-2.3026,5.7465,6.4087,0
-2.3026,5.7529,6.7512,0
-2.3026,5.7433,5.6805,0
-2.3026,5.7304,5.6171,0
-2.3026,5.7272,5.6493,0
-2.3026,5.4643,5.9867,0
-2.3026,5.4472,6.0066,0
-2.3026,5.46,5.9842,0
-2.3026,5.4976,5.9111,0
-2.3026,5.4811,5.6387,0
-2.3026,5.2938,8.0867,0
-2.3026,5.5456,5.7337,0
-2.3026,5.6098,7.4049,0
-2.3026,5.3523,6.4103,0
-2.3026,5.4298,6.1161,0
-2.3026,5.3895,6.0066,0
-2.3026,5.2938,8.1354,0
-2.3026,5.2938,7.7442,0
-2.3026,5.2938,7.6431,0
-2.3026,5.4472,6.3701,0
-2.3026,5.338,5.3523,0
-2.3026,5.7624,6.6822,0
-2.3026,5.21,6.4443,0
-2.3026,5.3476,5.7141,0
-2.3026,5.2528,6.4443,0
-2.3026,5.8114,5.8438,0
-2.3026,5.3476,5.7141,0
-2.3026,5.2988,5.6771,0
-2.3026,5.3284,7.1018,0
-2.3026,5.385,5.7141,0
-2.3026,5.6563,8.1464,0
-2.3026,5.3895,5.7141,0
-2.3026,5.3332,6.3921,0
-2.3026,5.3711,6.3921,0
-2.3026,5.6737,5.7141,0
-2.3026,5.2988,8.1464,0
-2.3026,5.3137,5.7141,0
-2.3026,5.2988,6.3769,0
-2.3026,5.4165,7.3563,0
-2.3026,5.4165,7.1523,0
-2.3026,5.4076,8.563,0
-2.3026,5.6633,7.1885,0
-2.3026,5.6387,9.1324,0
-2.3026,5.6316,8.6017,0
-2.3026,5.6668,9.8398,0
-2.3026,5.6528,7.6474,0
-2.3026,5.5763,7.1824,0
-2.3026,5.3986,9.2426,0
-2.3026,5.2684,9.0146,0
-2.3026,5.8144,9.1705,0
-2.3026,5.5098,9.3323,0
-2.3026,5.7561,8.3493,0
-2.3026,5.3895,9.1705,0
-2.3026,5.3986,8.7877,0
-2.3026,4.9635,9.1626,0
-2.3026,5.5611,6.7252,0
-2.3026,5.5533,6.7143,0
-2.3026,5.5057,7.2669,0
-2.3026,5.5611,9.1626,0
-2.3026,5.8496,7.4588,0
-2.3026,5.7529,9.1626,0
-2.3026,5.8204,6.4984,0
-2.3026,5.4515,8.1277,0
-2.3026,5.5417,7.7961,0
-2.3026,5.5914,9.8381,0
-2.3026,5.7497,7.2876,0
-2.3026,5.7655,6.7021,0
-2.3026,5.7433,5.5138,0
-2.3026,5.7433,7.8606,0
-2.3026,5.7369,7.6459,0
-2.3026,5.7272,6.4185,0
-2.3026,5.4342,7.8763,0
-2.3026,5.4515,9.1822,0
-2.3026,5.6737,6.7252,0
-2.3026,5.6668,6.7143,0
-2.3026,5.6387,6.6452,0
-2.3026,5.6702,6.8036,0
-2.3026,5.8438,7.0985,0
-2.3026,5.8496,7.5554,0
-2.3026,5.7624,9.0373,0
-2.3026,5.6771,8.1728,0
-2.3026,5.6633,8.4747,0
-2.3026,5.6563,7.8876,0
-2.3026,5.6702,8.1459,0
-2.3026,5.6737,8.3638,0
-2.3026,5.6737,7.2585,0
-2.3026,5.6668,8.6025,0
-2.3026,5.7529,6.5441,0
-2.3026,5.7964,6.4202,0
-2.3026,5.3476,8.5512,0
-2.3026,5.3186,10.299,0
-2.3026,5.4852,8.5647,0
-2.3026,5.4852,10.469,0
-2.3026,5.7624,7.202,0
-2.3026,5.7718,10.034,0
-2.3026,5.4643,6.6361,0
-2.3026,5.4385,7.202,0
-2.3026,5.9325,9.2079,0
-2.3026,5.5687,7.2951,0
-2.3026,5.5338,5.6062,0
-2.3026,5.5572,7.9913,0
-2.3026,5.5763,8.1062,0
-2.3026,5.8919,8.7656,0
-2.3026,5.8639,7.6084,0
-2.3026,5.8409,5.6135,0
-2.3026,5.9084,6.1183,0
-2.3026,5.7655,9.701,0
-2.3026,5.9791,5.6873,0
-2.3026,5.46,6.4103,0
-2.3026,5.5298,8.1514,0
-2.3026,5.9002,8.8471,0
-2.3026,6.0115,9.0311,0
-2.3026,5.5725,7.3753,0
-2.3026,6.0452,8.5884,0
-2.3026,5.778,6.4103,0
-2.3026,5.878,8.8774,0
-2.3026,5.8438,8.0196,0
-2.3026,5.8467,6.014,0
-2.3026,5.5377,8.1597,0
-2.3026,5.4121,6.0452,0
-2.3026,5.4385,7.202,0
-2.3026,5.4385,5.5533,0
-2.3026,5.5839,5.6062,0
-2.3026,6.0115,8.975,0
-2.3026,5.5725,9.0709,0
-2.3026,5.5259,9.0211,0
-2.3026,5.5098,5.5649,0
-2.3026,5.5687,5.6873,0
-2.3026,5.7497,5.6135,0
-2.3026,5.8582,7.2429,0
-2.3026,5.8438,5.7239,0
-2.3026,6.1656,9.0877,0
-2.3026,5.5179,7.5658,0
-2.3026,5.9056,8.1197,0
-2.3026,5.8864,6.7299,0
-2.3026,5.8836,6.7106,0
-2.3026,5.9325,7.1286,0
-2.3026,6.1844,9.6167,0
-2.3026,5.9084,5.6873,0
-2.3026,5.9165,7.1286,0
-2.3026,5.5017,7.202,0
-2.3026,5.5219,8.2093,0
-2.3026,5.5377,7.505,0
-2.3026,5.5219,8.9729,0
-2.3026,5.7561,5.6135,0
-2.3026,5.7655,7.7463,0
-2.3026,5.5876,5.6062,0
-2.3026,5.5951,7.3448,0
-2.3026,5.4557,7.5658,0
-2.3026,5.4643,7.6084,0
-2.3026,5.46,6.4103,0
-2.3026,5.7272,5.9352,0
-2.3026,5.7811,5.5533,0
-2.3026,6.2444,9.1666,0
-2.3026,5.7749,7.5658,0
-2.3026,5.7433,6.0452,0
-2.3026,5.778,8.9729,0
-2.3026,5.6244,9.6621,0
-2.3026,5.8836,9.2396,0
-2.3026,5.4557,5.8233,0
-2.3026,5.4254,5.5417,0
-2.3026,5.4254,7.2472,0
-2.3026,5.46,8.2093,0
-2.3026,5.1879,10.197,0
-2.3026,5.3137,9.701,0
-2.3026,5.7686,8.3278,0
-2.3026,5.8233,8.8178,0
-2.3026,5.8438,7.5165,0
-2.3026,5.4852,5.8233,0
-2.3026,5.4894,8.9729,0
-2.3026,5.4894,6.4103,0
-2.3026,5.4557,5.5417,0
-2.3026,5.5914,7.5874,0
-2.3026,5.4852,6.0452,0
-2.3026,5.5298,8.9729,0
-2.3026,5.5057,6.2444,0
-2.3026,5.6387,8.516,0
-2.3026,5.6208,7.5154,0
-2.3026,5.4342,7.202,0
-2.3026,5.6062,7.2012,0
-2.3026,5.5098,7.25,0
-2.3026,5.7401,8.9179,0
-2.3026,5.5495,9.2815,0
-2.3026,5.7811,7.6728,0
-2.3026,5.4298,6.7228,0
-2.3026,5.3284,8.1242,0
-2.3026,4.9635,8.5506,0
-2.3026,5.2735,7.7669,0
-2.3026,5.1066,7.2204,0
-2.3026,5.3941,7.2204,0
-2.3026,5.2209,8.9211,0
-2.3026,5.5179,5.5417,0
-2.3026,5.3088,6.0041,0
-2.3026,5.8467,7.947,0
-2.3026,5.4811,8.5423,0
-2.3026,5.4472,8.1114,0
-2.3026,5.4121,8.4063,0
-2.3026,5.8696,6.8764,0
-2.3026,5.7108,6.1761,0
3.1398,5.7592,8.4459,0
-2.3026,5.3523,9.5572,0
-2.3026,5.3332,8.1236,0
-2.3026,5.6771,8.1132,0
-2.3026,5.3137,10.937,0
-2.3026,5.46,6.9708,0
-2.3026,5.5179,5.6839,0
-2.3026,5.3986,9.3982,0
-2.3026,5.5057,8.1087,0
-2.3026,5.7686,9.3269,0
-2.3026,5.8174,7.4122,0
-2.3026,5.8174,7.4122,0
-2.3026,5.8263,7.6334,0
-2.3026,5.5219,6.275,0
-2.3026,5.6941,5.9715,0
-2.3026,5.7272,7.0545,0
-2.3026,5.7239,7.1302,0
-2.3026,5.6702,7.0041,0
-2.3026,5.6974,8.2478,0
-2.3026,5.838,6.337,0
-2.3026,5.4031,8.4886,0
-2.3026,5.4031,10.843,0
-2.3026,5.4076,8.3122,0
3.3707,5.4076,6.064,0
-2.3026,5.5219,7.7631,0
-2.3026,5.7239,5.9942,0
-2.3026,5.7304,8.9463,0
-2.3026,5.7841,10.62,0
-2.3026,5.6941,7.5554,0
-2.3026,5.7008,8.1907,0
-2.3026,5.3038,7.1469,0
-2.3026,5.2735,9.2918,0
-2.3026,5.3332,7.174,0
-2.3026,5.6907,7.655,0
-2.3026,5.4076,9.9636,0
-2.3026,5.3088,7.9957,0
-2.3026,5.2888,5.5649,0
-2.3026,5.4121,6.983,0
-2.3026,5.385,6.3281,0
-2.3026,5.7369,6.983,0
-2.3026,5.4121,8.5877,0
-2.3026,5.5533,6.105,0
-2.3026,5.421,7.856,0
-2.3026,5.4557,7.2683,0
-2.3026,5.3895,10.664,0
-2.3026,5.1005,5.9766,0
-2.3026,5.1422,8.6052,0
-2.3026,5.6135,7.1847,0
-2.3026,5.5914,7.3377,0
-2.3026,5.421,7.3146,0
-2.3026,5.3186,8.5401,0
-2.3026,5.6737,9.4416,0
-2.3026,5.6633,7.8384,0
-2.3026,5.6563,7.7442,0
-2.3026,5.7964,6.0983,0
-2.3026,5.7141,7.7035,0
-2.3026,5.7074,9.6534,0
-2.3026,5.3664,8.4695,0
-2.3026,5.1654,7.4748,0
-2.3026,5.4031,6.6149,0
-2.3026,5.3986,8.0747,0
-2.3026,5.3941,6.2806,0
-2.3026,5.4254,8.2407,0
-2.3026,5.3986,8.2407,0
-2.3026,4.9843,8.51,0
-2.3026,5.4976,6.9903,0
-2.3026,5.4976,6.5252,0
-2.3026,5.6351,6.3904,0
-2.3026,5.9165,6.5296,0
-2.3026,5.3711,6.6413,0
-2.3026,5.3986,8.8933,0
-2.3026,5.4076,8.567,0
-2.3026,5.082,9.0816,0
-2.3026,5.7074,8.9529,0
-2.3026,5.7841,10.708,0
-2.3026,5.7465,5.6839,0
-2.3026,5.7529,5.6839,0
-2.3026,5.7497,5.838,0
-2.3026,5.7465,8.2675,0
-2.3026,5.7529,6.6633,0
-2.3026,5.7433,8.5566,0
-2.3026,5.2938,7.8096,0
-2.3026,5.338,10.676,0
-2.3026,5.4385,8.1781,0
-2.3026,5.6528,7.7994,0
-2.3026,5.6702,7.4164,0
-2.3026,5.4121,8.8355,0
-2.3026,5.3428,7.2124,0
-2.3026,5.7239,6.0687,0
-2.3026,5.7239,7.1302,0
-2.3026,5.1126,5.8696,0
-2.3026,5.21,9.6868,0
-2.3026,5.3986,7.8018,0
-2.3026,5.4472,9.2089,0
-2.3026,5.3895,7.856,0
-2.3026,5.8084,7.4731,0
-2.3026,5.6208,8.0653,0
-2.3026,5.4385,6.1423,0
-2.3026,5.3284,5.7811,0
-2.3026,5.3523,8.1514,0
-2.3026,5.3571,7.0022,0
-2.3026,5.3137,7.5295,0
-2.3026,5.3137,7.269,0
-2.3026,5.0882,9.4785,0
-2.3026,5.3186,6.9432,0
-2.3026,5.3476,5.4976,0
-2.3026,5.3986,5.4935,0
-2.3026,5.3571,9.3679,0
-2.3026,5.5098,6.8917,0
-2.3026,5.5417,8.7814,0
-2.3026,5.5179,8.1915,0
-2.3026,5.421,6.968,0
-2.3026,5.3523,7.7346,0
-2.3026,5.3895,7.096,0
-2.3026,5.385,8.2983,0
-2.3026,5.4342,9.6563,0
-2.3026,5.7592,7.7346,0
-2.3026,5.4515,9.1829,0
-2.3026,5.6528,9.1505,0
-2.3026,5.6458,8.7024,0
-2.3026,5.385,7.9749,0
-2.3026,5.3757,7.038,0
-2.3026,5.7108,7.5823,0
-2.3026,5.6839,6.4802,0
-2.3026,5.6668,6.8299,0
-2.3026,5.7074,8.0621,0
-2.3026,5.6941,7.8047,0
-2.3026,5.6974,7.5823,0
-2.3026,5.7239,6.8978,0
-2.3026,5.7174,9.8783,0
-2.3026,5.7239,9.8783,0
-2.3026,5.7239,7.3952,0
-2.3026,5.3284,6.9792,0
-2.3026,5.7497,7.8921,0
-2.3026,5.8263,8.8784,0
-2.3026,5.7433,8.894,0
-2.3026,5.8084,6.9792,0
-2.3026,5.7337,7.5528,0
-2.3026,5.7304,4.7883,0
-2.3026,5.7304,7.9756,0
-2.3026,5.4643,7.7411,0
-2.3026,5.4769,6.7981,0
-2.3026,5.4472,5.5219,0
-2.3026,5.7337,7.6554,0
-2.3026,5.7206,9.0786,0
-2.3026,5.7465,7.7324,0
-2.3026,5.7304,6.1487,0
-2.3026,5.7369,5.7174,0
-2.3026,5.5017,8.6839,0
-2.3026,5.7497,7.7429,0
-2.3026,5.7174,7.5767,0
-2.3026,5.7369,7.6798,0
-2.3026,5.4894,8.5726,0
-2.3026,5.7174,8.1912,0
-2.3026,5.7272,5.6907,0
-2.3026,5.3757,10.93,0
-2.3026,5.082,7.4839,0
-2.3026,5.46,7.2606,0
-2.3026,5.7008,10.003,0
-2.3026,5.7141,7.0265,0
-2.3026,5.3618,5.7592,0
-2.3026,5.3618,5.7592,0
-2.3026,5.3804,6.5412,0
-2.3026,5.4121,6.5325,0
-2.3026,5.3711,7.5332,0
-2.3026,5.3618,7.7703,0
-2.3026,5.2684,9.6407,0
-2.3026,5.21,9.405,0
-2.3026,5.2046,9.405,0
-2.3026,5.1935,9.1396,0
-2.3026,5.5951,9.1396,0
-2.3026,5.2155,6.8502,0
-2.3026,5.4385,8.1188,0
-2.3026,5.0505,8.3008,0
-2.3026,5.1935,9.1396,0
-2.3026,5.2786,10.381,0
-2.3026,5.2046,9.1529,0
-2.3026,5.199,9.1396,0
-2.3026,5.21,9.405,0
-2.3026,5.2684,5.7686,0
-2.3026,5.3088,9.0187,0
-2.3026,5.3137,10.331,0
-2.3026,5.1879,9.5816,0
-2.3026,5.2988,9.405,0
-2.3026,5.5951,9.1396,0
-2.3026,5.3523,6.5973,0
-2.3026,5.3428,6.7299,0
-2.3026,5.2684,8.7216,0
-2.3026,5.3428,10.246,0
-2.3026,5.2837,6.7179,0
-2.3026,5.3186,8.1108,0
-2.3026,5.2888,8.0962,0
-2.3026,5.3757,8.3566,0
-2.3026,5.4031,6.4283,0
-2.3026,5.6633,7.1687,0
-2.3026,5.6387,8.5585,0
-2.3026,5.1481,10.533,0
-2.3026,5.5179,6.8036,0
-2.3026,5.3986,6.8938,0
-2.3026,5.4685,7.6368,0
-2.3026,5.5017,6.8157,0
-2.3026,5.1066,9.5398,0
-2.3026,5.4254,7.3557,0
-2.3026,5.5725,6.8938,0
-2.3026,5.5649,6.4037,0
-2.3026,5.5219,6.1358,0
-2.3026,5.6737,6.407,0
-2.3026,5.8174,6.8938,0
-2.3026,5.8114,7.0691,0
-2.3026,5.4643,7.4349,0
-2.3026,5.3284,7.3778,0
-2.3026,5.7841,7.4266,0
-2.3026,5.6907,7.5364,0
-2.3026,5.7561,7.3026,0
-2.3026,5.7718,7.4496,0
-2.3026,5.3618,10.147,0
-2.3026,5.3571,10.109,0
-2.3026,5.2888,7.0104,0
-2.3026,5.421,7.449,0
-2.3026,5.3332,7.4266,0
-2.3026,5.3428,7.4056,0
-2.3026,5.2888,7.0104,0
-2.3026,5.3941,7.4355,0
-2.3026,5.3664,7.4092,0
-2.3026,5.4385,7.4266,0
-2.3026,5.2837,10.147,0
-2.3026,5.385,7.4461,0
-2.3026,5.4429,7.3026,0
-2.3026,5.4643,7.4496,0
-2.3026,5.3986,7.4266,0
-2.3026,5.2423,8.2998,0
-2.3026,5.8114,7.4056,0
-2.3026,4.9843,8.0874,0
-2.3026,5.4031,7.4507,0
-2.3026,5.3235,7.4461,0
-2.3026,5.3235,7.3778,0
-2.3026,5.3332,7.4266,0
-2.3026,5.2888,7.0104,0
-2.3026,5.3284,7.4461,0
-2.3026,5.3711,7.449,0
-2.3026,5.3332,7.4266,0
-2.3026,5.3804,7.5364,0
-2.3026,5.2888,7.0104,0
-2.3026,5.3284,7.4496,0
-2.3026,5.3284,7.4461,0
-2.3026,5.5876,8.2548,0
-2.3026,5.7718,7.4349,0
-2.3026,5.0882,8.0874,0
-2.3026,5.3523,10.109,0
-2.3026,5.46,8.0874,0
-2.3026,5.6528,10.147,0
-2.3026,5.7239,7.449,0
-2.3026,5.7903,7.4056,0
-2.3026,5.199,8.2423,0
-2.3026,5.7655,7.3026,0
-2.3026,5.7872,7.0104,0
-2.3026,5.6839,7.4496,0
-2.3026,5.6941,7.4056,0
-2.3026,5.0569,9.3834,0
-2.3026,5.4121,7.1124,0
-2.3026,5.4165,7.8364,0
-2.3026,5.3332,7.1124,0
-2.3026,5.4557,9.4916,0
-2.3026,5.4976,8.3374,0
-2.3026,5.2938,9.4637,0
-2.3026,5.0505,8.3374,0
-2.3026,5.3428,9.4637,0
-2.3026,5.3664,7.255,0
-2.3026,5.1481,5.7272,0
-2.3026,5.4515,11.575,0
-2.3026,5.421,7.8364,0
-2.3026,5.4342,8.3158,0
-2.3026,5.4254,7.4782,0
-2.3026,5.6873,9.4637,0
-2.3026,5.5687,9.4916,0
-2.3026,5.6135,9.3834,0
-2.3026,4.9843,9.4916,0
-2.3026,5.3571,7.8364,0
-2.3026,5.1305,10.161,0
-2.3026,5.237,8.2218,0
-2.3026,5.5259,9.0801,0
-2.3026,5.5259,8.9317,0
-2.3026,5.5259,5.1539,0
-2.3026,5.385,6.3209,0
-2.3026,5.3895,10.164,0
-2.3026,5.7304,10.164,0
-2.3026,5.7239,6.2168,0
-2.3026,5.6941,7.4484,0
-2.3026,5.7074,8.1898,0
-2.3026,5.3986,7.014,0
-2.3026,5.3428,5.7811,0
-2.3026,5.3757,5.6351,0
-2.3026,5.4429,8.5717,0
-2.3026,5.4515,7.262,0
-2.3026,5.4429,8.5717,0
-2.3026,5.4472,5.6351,0
-2.3026,5.5179,8.5717,0
-2.3026,5.5298,7.3019,0
-2.3026,5.4031,7.25,0
-2.3026,5.1186,9.0066,0
-2.3026,5.4643,7.262,0
-2.3026,5.7239,8.0744,0
-2.3026,5.4685,7.3019,0
-2.3026,5.5219,7.3019,0
-2.3026,5.5259,7.2938,0
-2.3026,5.7561,5.6351,0
-2.3026,5.5259,7.2938,0
-2.3026,5.5219,7.3019,0
-2.3026,5.4031,7.3019,0
-2.3026,5.4031,7.3005,0
-2.3026,5.4031,7.2869,0
-2.3026,5.4342,5.6351,0
-2.3026,5.46,10.305,0
-2.3026,5.3986,7.014,0
-2.3026,5.4121,7.2606,0
-2.3026,5.4031,7.3005,0
-2.3026,5.4031,7.25,0
-2.3026,5.4031,7.2869,0
-2.3026,5.4342,7.262,0
-2.3026,5.4385,7.3005,0
-2.3026,5.3986,7.0113,0
-2.3026,5.4031,7.3019,0
-2.3026,5.4121,7.2606,0
-2.3026,5.4031,7.2938,0
-2.3026,5.338,5.7811,0
-2.3026,5.3757,5.6351,0
-2.3026,5.4685,7.25,0
-2.3026,5.4769,5.7811,0
-2.3026,5.5298,7.3005,0
-2.3026,5.4031,7.25,0
-2.3026,5.46,7.3005,0
-2.3026,5.7337,7.2938,0
-2.3026,5.4852,7.2606,0
-2.3026,5.4852,7.2606,0
-2.3026,5.4976,8.5717,0
-2.3026,5.7624,5.6351,0
-2.3026,5.7749,7.262,0
-2.3026,5.778,7.25,0
-2.3026,5.4643,7.262,0
-2.3026,5.4557,8.5717,0
-2.3026,5.6702,6.8277,0
-2.3026,5.2263,6.6847,0
-2.3026,5.2155,6.6633,0
-2.3026,5.4811,7.2676,0
-2.3026,5.258,8.0414,0
-2.3026,5.7718,6.8555,0
-2.3026,5.3571,7.2849,0
-2.3026,5.1823,8.1677,0
-2.3026,5.4894,8.9736,0
-2.3026,5.5098,8.365,0
-2.3026,5.7841,7.6616,0
-2.3026,5.5839,8.1677,0
-2.3026,5.8024,7.654,0
-2.3026,5.4976,9.1807,0
-2.3026,5.5763,7.8755,0
-2.3026,5.8864,9.4626,0
-2.3026,5.8864,9.499,0
-2.3026,5.258,6.5738,0
-2.3026,5.3186,5.969,0
-2.3026,5.4472,7.2285,0
-2.3026,5.4385,6.2128,0
-2.3026,5.3986,7.4663,0
-2.3026,5.3428,8.033,0
-2.3026,5.5138,7.2285,0
-2.3026,5.5098,6.2617,0
-2.3026,5.4894,7.0606,0
-2.3026,5.5179,6.2636,0
-2.3026,5.3284,7.2146,0
-2.3026,5.4121,7.1116,0
-2.3026,5.7686,6.2636,0
-2.3026,5.6528,6.4522,0
-2.3026,5.6458,8.5704,0
-2.3026,5.3186,8.3803,0
-2.3026,5.3284,6.8513,0
-2.3026,5.4769,6.4848,0
-2.3026,5.4643,9.3731,0
-2.3026,5.3235,7.1197,0
-2.3026,5.3476,7.0104,0
-2.3026,5.3332,6.9623,0
-2.3026,5.385,11.674,0
-2.3026,5.4031,5.8808,0
-2.3026,5.3895,8.0812,0
-2.3026,5.7872,6.6348,0
-2.3026,5.7337,6.6229,0
-2.3026,5.7337,6.6308,0
-2.3026,5.2632,6.6269,0
-2.3026,5.3476,6.6335,0
-2.3026,5.7239,6.6374,0
-2.3026,5.2632,6.6229,0
-2.3026,5.2988,6.6321,0
-2.3026,5.4076,6.6229,0
-2.3026,5.2632,6.6308,0
-2.3026,5.3476,6.6269,0
-2.3026,5.7304,7.6339,0
-2.3026,5.8114,8.9031,0
-2.3026,5.7903,7.1382,0
-2.3026,5.7811,5.8292,0
-2.3026,5.4557,6.788,0
-2.3026,5.9002,7.5268,0
-2.3026,5.7872,6.8353,0
-2.3026,5.7718,5.7433,0
-2.3026,5.3476,6.8353,0
-2.3026,5.3332,8.9031,0
-2.3026,5.7174,6.788,0
-2.3026,5.3332,7.6339,0
-2.3026,5.4385,7.0194,0
-2.3026,5.2938,6.846,0
-2.3026,5.2888,6.788,0
-2.3026,5.3664,7.7502,0
-2.3026,5.3757,7.1382,0
-2.3026,5.3332,7.6339,0
-2.3026,5.7272,6.788,0
-2.3026,5.7141,5.7433,0
-2.3026,5.7933,5.7433,0
-2.3026,5.7655,7.1034,0
-2.3026,5.338,6.788,0
-2.3026,5.0944,7.0717,0
-2.3026,5.3476,6.3493,0
-2.3026,5.3895,6.6772,0
-2.3026,5.3618,5.7561,0
-2.3026,5.2423,10.87,0
-2.3026,5.5377,7.5848,0
-2.3026,5.3571,7.135,0
-2.3026,5.3618,7.07,0
-2.3026,5.3235,7.9168,0
-2.3026,5.3476,7.8148,0
-2.3026,5.6528,5.5611,0
-2.3026,5.6839,6.0213,0
-2.3026,5.2888,8.8571,0
-2.3026,4.9843,9.4411,0
-2.3026,5.46,8.9474,0
-2.3026,5.2735,6.7617,0
-2.3026,5.6387,5.7497,0
-2.3026,5.4894,7.5066,0
-2.3026,5.5951,6.071,0
-2.3026,5.3428,7.8618,0
-2.3026,5.3332,5.7529,0
-2.3026,5.5259,8.6668,0
-2.3026,5.3038,7.8854,0
-2.3026,5.3986,5.7686,0
-2.3026,5.2988,8.784,0
-2.3026,5.2837,6.8856,0
-2.3026,5.3038,8.0233,0
-2.3026,5.2888,5.7529,0
-2.3026,5.7592,10.115,0
-2.3026,5.7529,9.406,0
-2.3026,5.7433,5.7465,0
-2.3026,5.7561,6.4833,0
-2.3026,5.7465,5.7465,0
-2.3026,5.8263,7.9804,0
-2.3026,5.8263,8.1904,0
-2.3026,5.8054,6.6335,0
-2.3026,5.7592,7.4731,0
-2.3026,5.8639,6.2027,0
-2.3026,5.3757,10.115,0
-2.3026,5.3664,7.193,0
-2.3026,5.3711,9.0385,0
-2.3026,5.338,6.6335,0
-2.3026,5.3088,7.4737,0
-2.3026,5.4429,7.4507,0
-2.3026,5.3711,6.4833,0
-2.3026,5.4515,7.3499,0
-2.3026,5.4643,5.7497,0
-2.3026,5.4769,7.4611,0
-2.3026,5.4557,8.6856,0
-2.3026,5.4557,8.9725,0
-2.3026,5.4557,9.8648,0
-2.3026,5.4976,7.854,0
-2.3026,5.5057,6.8917,0
-2.3026,5.5017,7.8336,0
-2.3026,5.3332,8.3092,0
-2.3026,5.3332,9.0385,0
-2.3026,5.3941,6.8917,0
-2.3026,5.3618,5.7529,0
-2.3026,5.4472,7.5061,0
-2.3026,5.4298,8.841,0
-2.3026,5.5138,6.5863,0
-2.3026,5.5057,8.7167,0
-2.3026,5.2837,5.7272,0
-2.3026,5.2938,6.4395,0
-2.3026,5.3757,7.6363,0
-2.3026,5.2988,6.6335,0
-2.3026,5.2888,9.406,0
-2.3026,5.3618,7.1938,0
-2.3026,5.4342,6.8917,0
-2.3026,5.4472,5.7304,0
-2.3026,5.2988,6.4395,0
-2.3026,5.2837,5.7465,0
-2.3026,5.2988,6.4833,0
-2.3026,5.3618,8.0051,0
-2.3026,5.3711,8.7589,0
-2.3026,5.3757,8.7529,0
-2.3026,5.3757,6.6426,0
-2.3026,5.4894,6.8147,0
-2.3026,5.4643,5.7465,0
-2.3026,5.3664,6.4969,0
-2.3026,5.3664,7.193,0
-2.3026,5.3618,6.8917,0
-2.3026,5.3038,6.6335,0
-2.3026,5.2988,8.5603,0
-2.3026,5.2988,10.194,0
-2.3026,5.3038,8.0233,0
-2.3026,5.3038,6.6426,0
-2.3026,5.46,5.7497,0
-2.3026,5.4429,7.7152,0
-2.3026,5.7529,7.193,0
-2.3026,5.8054,7.4507,0
-2.3026,5.7497,5.7272,0
-2.3026,5.7592,7.4731,0
-2.3026,5.7592,6.6426,0
-2.3026,5.7561,9.0385,0
-2.3026,5.8024,6.2918,0
-2.3026,5.2837,5.7272,0
-2.3026,5.2938,6.4395,0
-2.3026,5.3941,5.7465,0
-2.3026,5.6633,6.4395,0
-2.3026,5.6598,7.193,0
-2.3026,5.7592,5.7497,0
-2.3026,5.2988,7.4731,0
-2.3026,5.2786,6.8856,0
-2.3026,5.421,8.6016,0
-2.3026,5.3757,7.6363,0
-2.3026,5.7592,6.6426,0
-2.3026,5.7592,8.7529,0
