-0.38222,0.86593,1.3082,1.0739,0.74968,0.56956,0.0875,-0.55865,-1.0115,-1.2,-1.5744,-1.7258,-1.1747,0.4768,0.25513,1.1854,1.0573,0.80052,1.047,0.10513,-0.50206,-0.82422,-1.1,-1.788,-1.3556,-0.60977,-0.26985,0.95175,1.3376,1.32,1.5429,1.2527,-0.099294,-0.67784,-1.0446,-0.83303,-1.9362,-1.5407,-1.1915,0.29637,0.36447,0.69259,1.3656,1.1729,0.60624,1.061,0.35818,-1.0852,-0.74364,-1.1817,-0.5993,-1.1208,-0.50805,0.98264,0.73244,0.99402,0.77355,0.76852,0.29783,0.18528
0.22912,1.2784,0.59261,1.3557,0.61067,-0.025749,-0.9953,-1.3639,-1.2911,-1.2594,-0.18853,0.37256,1.4628,1.7207,0.91128,0.14268,-0.27559,-1.3992,-0.85985,-0.83914,-0.58462,0.9992,1.0876,1.7878,1.0462,1.0229,0.24409,-1.3779,-0.77776,-0.85344,-1.1679,-0.088555,1.4784,1.5123,1.5234,0.64204,-0.49723,-0.67297,-1.7285,-0.93184,-1.3155,0.062989,0.17184,0.97575,0.92721,0.64056,0.12254,-0.68769,-1.2371,-0.7717,-0.59678,-0.64205,0.12809,1.4157,0.87456,0.66822,-0.10119,-1.1101,-1.4222,-0.94516
0.41668,0.042536,0.8301,1.096,1.6727,0.91013,1.0369,-0.048544,-0.39513,-0.66839,-0.96092,-0.97803,-0.78749,-0.34134,-0.63677,-0.080071,1.1286,1.124,1.5584,1.1701,1.1834,-0.23493,-0.48122,-0.7075,-1.5103,-1.4818,-0.76279,-0.62023,-0.464,0.63716,0.63695,1.4444,1.105,0.9407,0.58372,-0.12022,-0.5676,-0.79589,-1.0261,-0.80255,-1.761,-1.2931,-0.060398,-0.19789,0.71236,1.2369,1.5237,1.6125,0.76965,0.6886,0.21379,-0.95652,-1.3985,-1.6484,-1.6057,-1.5319,-1.0425,0.42421,-0.049184,1.3176
-0.19309,0.38534,1.2822,1.6362,1.1204,0.42056,-0.043898,-0.42067,-0.97292,-1.7688,-0.77046,-0.72513,-0.1978,0.45828,0.80823,1.0301,1.2163,1.0192,-0.51173,-0.95995,-1.6671,-1.587,-0.87691,-0.31056,0.65612,0.99208,1.2883,1.8256,0.70408,0.68994,-0.19867,-1.1784,-1.2943,-0.79511,-1.5499,0.0094538,0.21909,0.6454,1.395,1.1998,0.92077,0.99406,0.009746,-1.02,-1.0093,-1.7584,-1.0625,0.025137,0.027855,0.8738,1.4194,1.3008,1.01,0.04571,-0.2014,-0.9589,-1.5756,-0.89949,-0.52536,-0.59572
-0.3885,0.44658,1.6827,1.8558,0.49247,0.96347,-0.57254,-0.91041,-1.0064,-0.84724,-0.46734,0.1206,0.67469,0.51382,0.81813,1.4378,0.64845,-0.37271,-1.0963,-0.5864,-1.7932,-0.89689,-0.49619,0.28514,0.59521,0.69058,1.0772,1.1386,0.36021,0.17702,-0.70266,-1.252,-1.548,-1.3613,-0.86908,0.75442,0.5193,1.5171,1.6471,0.25659,0.43394,-0.71576,-1.6067,-0.79012,-1.272,-0.969,0.1999,1.2165,1.1648,1.6464,1.0462,0.99196,-0.4829,-1.2386,-1.4805,-1.1906,-1.2359,-0.16258,0.12374,0.81558
-0.55072,0.64464,1.8666,1.0812,0.90717,0.67019,0.35519,0.01736,-0.65621,-1.7438,-0.71287,-0.61836,-0.9502,0.0899,-0.5262,-0.17221,0.70581,1.541,1.4345,1.5668,0.42744,0.63929,-0.51505,-0.56729,-0.44161,-1.7605,-0.6659,-1.36,-0.29887,1.0004,0.31899,1.1916,1.4479,0.55969,0.99969,1.1246,0.42743,-1.0552,-1.2844,-1.9345,-0.72784,-0.27817,-1.1289,-0.34817,0.23359,1.5673,1.0656,0.69282,0.73079,0.53619,-0.94092,0.076492,-1.0896,-1.0617,-2.1224,-1.4713,-0.73352,0.68805,0.36195,0.74639
0.083601,0.23826,0.67592,0.92972,1.5356,0.14343,-0.8105,-0.78085,-1.3224,-1.78,-0.65984,-0.34446,1.2387,1.0379,1.4926,1.4762,0.68596,-0.65003,-0.84386,-1.7128,-1.7388,-0.64068,-0.11047,0.71105,0.70481,1.4543,0.55695,0.92104,-0.15466,-1.4823,-1.1512,-1.434,-0.35236,-0.2154,0.48857,0.67467,0.75681,0.76401,0.62001,-0.4834,-1.3426,-1.0978,-1.1147,-0.48442,-0.62924,1.2281,1.2152,1.7034,0.59448,0.87076,-0.47992,-0.79301,-1.8565,-0.72376,-0.85442,0.17185,0.18473,0.72902,1.6344,0.52234
0.46612,1.0797,1.2105,1.4859,0.91001,1.7293,0.25033,-0.48895,0.14869,-1.7172,-1.9512,-0.82994,-1.2116,-1.0021,0.20986,1.0668,0.4301,1.1003,1.4794,0.44945,1.1434,0.37137,-0.55458,-1.3906,-1.8115,-1.4827,-0.88906,-0.55828,-0.75758,-0.10507,1.4867,0.71643,1.3489,1.4467,0.2806,-0.57673,-0.59907,-0.75532,-1.404,-1.0899,-1.834,-0.45307,0.036471,-0.25115,0.63935,1.1825,0.97862,0.50261,0.30283,0.62635,-0.40187,-0.21925,-1.2589,-0.63715,-0.82976,-0.51264,-0.20248,0.62178,0.86327,1.2114
-0.82919,-1.9221,-1.2748,-1.3978,-1.2016,-1.4453,0.14084,-1.2645,-1.0095,-0.68559,0.20787,-1.6539,-0.043934,-1.3303,0.016406,-1.0765,0.32128,-1.3896,-1.0318,-0.56294,0.41239,-0.69916,0.29612,0.47339,-0.70278,0.033309,-0.73883,-0.98063,-0.55154,-0.19754,-0.93972,0.27302,-0.83746,-0.13669,0.34063,0.29782,0.90384,-0.60469,1.1777,0.65212,1.3999,0.94259,0.42747,0.63287,-0.16601,0.40065,0.42727,1.6929,0.18112,0.70561,-0.08822,0.33139,1.1071,1.5088,1.7362,1.9728,0.58062,1.9511,1.744,1.4732
-1.2012,-1.6623,-1.8794,-0.82495,-2.0236,-0.94553,-1.4934,-0.77809,-0.99298,-0.86615,-1.3478,-0.83392,-0.80442,-0.49999,-1.1931,-1.2576,-0.20171,-0.54142,-1.1662,-0.70742,-0.27239,-0.81075,-0.83304,-0.2217,-0.60426,-0.16674,0.070708,0.43657,-0.54233,-0.21567,-0.4414,0.26988,0.22333,0.43111,-0.12151,0.66658,0.50495,0.86121,0.0056894,0.071247,0.39632,1.1421,0.60136,0.91229,0.38387,1.3271,1.4243,0.97495,1.2859,0.52365,1.1018,0.61264,1.24,0.99704,0.89292,1.8034,1.8742,1.2759,1.9774,1.1626
-1.7463,-0.44609,-1.5348,-0.46182,-0.4494,-1.8932,-0.92237,-1.3296,-1.8829,-0.54728,-1.7162,-0.74901,-0.48046,-1.1103,-0.099388,-1.2005,-1.4319,-0.57318,-0.73589,-0.82923,0.40539,0.16207,0.24475,-0.46114,-1.0466,0.25388,0.71649,0.2435,-1.0683,-0.25835,0.80347,-0.76779,-0.83836,0.37099,-0.30863,-0.039577,0.51961,1.0077,1.0552,1.0579,0.047909,0.3147,0.50691,-0.047742,0.31436,1.2766,-0.13385,1.7017,1.2392,1.6871,0.71425,0.49238,1.5788,1.3585,1.0903,1.2114,2.0348,0.64835,1.101,0.95098
-2.1199,-2.043,-1.6323,-0.77212,-0.93532,-1.3537,-0.85629,-1.3434,-1.7182,-1.247,-0.41989,-1.4078,-0.33551,-0.47961,-0.19108,-0.6154,-0.72459,-1.2965,-1.2462,-0.21437,-0.63869,-0.10211,-0.59069,-0.5514,-0.93119,0.30922,-0.39112,-0.47631,-0.039129,0.33055,0.45331,-0.39541,0.40944,-0.2449,0.30935,0.31703,0.32586,0.62465,0.058261,0.71655,0.6904,1.0129,0.48698,1.0849,1.1681,1.0432,0.62502,0.29257,1.043,1.5456,1.2867,0.91265,1.565,1.0734,1.8512,0.86793,0.66211,1.5425,1.031,1.6738
-1.326,-1.3756,-0.89393,-1.8819,-1.8586,-1.2171,-0.86202,-0.7558,-1.6886,-1.532,-0.54339,-1.3045,-1.2815,-0.57293,-1.261,-0.66758,-0.92482,-0.35528,-0.40407,0.077857,0.093171,-0.42383,-0.72084,-0.16153,-0.2956,-0.53502,0.033779,-0.72248,-0.012564,0.035903,-0.61058,0.30561,-0.35503,-0.31436,0.89535,1.0265,0.1156,0.46015,-0.085806,0.2025,0.16389,0.32664,0.59585,0.45754,1.3542,1.0643,1.6101,1.5683,0.67258,0.76342,1.0811,1.4545,1.2186,1.6773,0.89233,1.8976,1.6163,0.99686,1.1785,1.1079
